"subregion","state","INC","PRE2","model"
"United States","North America","38316.954","12.5884445","2008"
"United States","North America","39717.9735","12.9320294","2009"
"United States","North America","41136.374","13.2858504","2010"
"United States","North America","42662.0589","13.6802368","2011"
"United States","North America","43862.3614","13.9689715","2012"
"United States","North America","45101.1352","14.276559","2013"
"United States","North America","46092.7727","14.5044276","2014"
"United States","North America","45595.9986","14.2367789","2015"
"United States","North America","45358.9967","14.0488166","2016"
"Uruguay","South America","48.1923313","1.56515799","1990"
"Uruguay","South America","44.967789","1.45218624","1991"
"Uruguay","South America","54.0345073","1.73206929","1992"
"Uruguay","South America","62.2179714","1.97683795","1993"
"Uruguay","South America","68.8723437","2.1672623","1994"
"Uruguay","South America","75.74257","2.36033679","1995"
"Uruguay","South America","84.8202856","2.62032953","1996"
"Uruguay","South America","96.5305755","2.95648669","1997"
"Uruguay","South America","104.979539","3.19066688","1998"
"Uruguay","South America","106.940978","3.23030941","1999"
"Uruguay","South America","103.375466","3.10892543","2000"
"Uruguay","South America","101.554786","3.04846854","2001"
"Uruguay","South America","94.2583788","2.82999927","2002"
"Uruguay","South America","92.6869072","2.78538816","2003"
"Uruguay","South America","95.3622769","2.86829118","2004"
"Uruguay","South America","95.2672261","2.86537508","2005"
"Uruguay","South America","98.1377796","2.95161445","2006"
"Uruguay","South America","103.700625","3.1151487","2007"
"Uruguay","South America","105.350258","3.1567758","2008"
"Uruguay","South America","108.983556","3.25509876","2009"
"Uruguay","South America","116.198268","3.45791901","2010"
"Uruguay","South America","117.31288","3.47998309","2011"
"Uruguay","South America","120.325753","3.55599891","2012"
"Uruguay","South America","124.158737","3.65524168","2013"
"Uruguay","South America","125.704998","3.68499438","2014"
"Uruguay","South America","125.950565","3.67517619","2015"
"Uruguay","South America","126.991269","3.6895327","2016"
"Uzbekistan","Asia","496.761119","2.41562754","1990"
"Uzbekistan","Asia","525.802567","2.5027759","1991"
"Uzbekistan","Asia","533.293185","2.48387724","1992"
"Uzbekistan","Asia","557.353825","2.54125716","1993"
"Uzbekistan","Asia","590.974001","2.64112126","1994"
"Uzbekistan","Asia","635.865819","2.79016323","1995"
"Uzbekistan","Asia","687.209875","2.96123996","1996"
"Uzbekistan","Asia","716.766921","3.0384358","1997"
"Uzbekistan","Asia","751.572341","3.13812623","1998"
"Uzbekistan","Asia","747.363884","3.07580181","1999"
"Uzbekistan","Asia","775.676841","3.1470165","2000"
"Uzbekistan","Asia","785.241123","3.14282562","2001"
"Uzbekistan","Asia","767.112694","3.03041519","2002"
"Uzbekistan","Asia","760.687788","2.9658714","2003"
"Uzbekistan","Asia","778.658517","2.99748901","2004"
"Uzbekistan","Asia","824.982322","3.1367597","2005"
"Uzbekistan","Asia","732.855138","2.75358097","2006"
"Uzbekistan","Asia","679.546388","2.52389745","2007"
"Uzbekistan","Asia","636.634721","2.33675415","2008"
"Uzbekistan","Asia","603.245667","2.18641759","2009"
"Uzbekistan","Asia","578.680437","2.06913566","2010"
"Uzbekistan","Asia","563.758878","1.99056406","2011"
"Uzbekistan","Asia","548.662084","1.90970348","2012"
"Uzbekistan","Asia","541.586969","1.85692559","2013"
"Uzbekistan","Asia","547.704784","1.85003119","2014"
"Uzbekistan","Asia","583.625042","1.94357397","2015"
"Uzbekistan","Asia","607.992452","1.99780343","2016"
"Vanuatu","Oceania","1.58398339","1.04317938","1990"
"Vanuatu","Oceania","1.66124966","1.06430775","1991"
"Vanuatu","Oceania","1.73951561","1.08378435","1992"
"Vanuatu","Oceania","1.80916076","1.09670354","1993"
"Vanuatu","Oceania","1.87170629","1.10545739","1994"
"Vanuatu","Oceania","1.92575448","1.1103827","1995"
"Vanuatu","Oceania","1.96956417","1.11348818","1996"
"Vanuatu","Oceania","2.01070925","1.11676289","1997"
"Vanuatu","Oceania","2.06635448","1.12851762","1998"
"Vanuatu","Oceania","2.11946764","1.13734505","1999"
"Vanuatu","Oceania","2.17196963","1.14317957","2000"
"Vanuatu","Oceania","2.23427808","1.15071287","2001"
"Vanuatu","Oceania","2.30857346","1.16033468","2002"
"Vanuatu","Oceania","2.3844467","1.16784059","2003"
"Vanuatu","Oceania","2.465869","1.17698774","2004"
"Vanuatu","Oceania","2.54477827","1.18509553","2005"
"Vanuatu","Oceania","2.62183721","1.19129653","2006"
"Vanuatu","Oceania","2.69756962","1.19885024","2007"
"Vanuatu","Oceania","2.76690649","1.20416065","2008"
"Vanuatu","Oceania","2.84073405","1.21004303","2009"
"Vanuatu","Oceania","2.92654564","1.21840138","2010"
"Vanuatu","Oceania","3.00491231","1.22584387","2011"
"Vanuatu","Oceania","3.09332354","1.23236815","2012"
"Vanuatu","Oceania","3.2003435","1.24283519","2013"
"Vanuatu","Oceania","3.3096308","1.25343366","2014"
"Vanuatu","Oceania","3.41233835","1.26291532","2015"
"Vanuatu","Oceania","3.50823235","1.2683299","2016"
"Venezuela","South America","272.752559","1.38550747","1990"
"Venezuela","South America","284.588158","1.40995181","1991"
"Venezuela","South America","309.360349","1.49665457","1992"
"Venezuela","South America","318.446356","1.50631884","1993"
"Venezuela","South America","317.764253","1.4710896","1994"
"Venezuela","South America","296.808685","1.34656691","1995"
"Venezuela","South America","277.61098","1.23422574","1996"
"Venezuela","South America","267.576455","1.16548443","1997"
"Venezuela","South America","272.521672","1.16249644","1998"
"Venezuela","South America","265.453238","1.10947685","1999"
"Venezuela","South America","265.598343","1.08831762","2000"
"Venezuela","South America","265.044978","1.06560774","2001"
"Venezuela","South America","262.353805","1.03499825","2002"
"Venezuela","South America","262.392962","1.01571298","2003"
"Venezuela","South America","253.908488","0.96483917","2004"
"Venezuela","South America","251.769817","0.93982212","2005"
"Venezuela","South America","255.066854","0.93640542","2006"
"Venezuela","South America","264.226774","0.95437421","2007"
"Venezuela","South America","278.637776","0.99049087","2008"
"Venezuela","South America","278.270807","0.97387444","2009"
"Venezuela","South America","267.636287","0.92245744","2010"
"Venezuela","South America","269.099519","0.91393889","2011"
"Venezuela","South America","285.969187","0.95739938","2012"
"Venezuela","South America","281.802355","0.93053385","2013"
"Venezuela","South America","302.280531","0.98512748","2014"
"Venezuela","South America","317.83605","1.0229077","2015"
"Venezuela","South America","333.03311","1.05914933","2016"
"Vietnam","Asia","1042.71263","1.55768454","1990"
"Vietnam","Asia","1077.74868","1.57793787","1991"
"Vietnam","Asia","1114.97079","1.60137981","1992"
"Vietnam","Asia","1155.03344","1.62831958","1993"
"Vietnam","Asia","1198.65745","1.65888902","1994"
"Vietnam","Asia","1237.91801","1.68169135","1995"
"Vietnam","Asia","1277.20332","1.70549615","1996"
"Vietnam","Asia","1314.41582","1.72321914","1997"
"Vietnam","Asia","1359.31509","1.74909877","1998"
"Vietnam","Asia","1403.6646","1.77506949","1999"
"Vietnam","Asia","1444.3766","1.79918228","2000"
"Vietnam","Asia","1484.37495","1.82050924","2001"
"Vietnam","Asia","1516.00989","1.83872075","2002"
"Vietnam","Asia","1548.59379","1.86272091","2003"
"Vietnam","Asia","1579.26684","1.88510983","2004"
"Vietnam","Asia","1612.7073","1.90860476","2005"
"Vietnam","Asia","1645.39343","1.93380342","2006"
"Vietnam","Asia","1669.56715","1.9452473","2007"
"Vietnam","Asia","1693.8683","1.95359533","2008"
"Vietnam","Asia","1740.84067","1.98652733","2009"
"Vietnam","Asia","1787.50812","2.01867349","2010"
"Vietnam","Asia","1832.27188","2.04863744","2011"
